date,country,countryCode,province,city,confirmed,suspected,cured,dead
2020-01-28,中国,CN,Hebei Province,,48,56,0,1
2020-01-28,中国,CN,Hebei Province,Shijiazhuang,10,8,0,0
2020-01-28,中国,CN,Hebei Province,Tangshan,3,6,0,0
2020-01-28,中国,CN,Hebei Province,Qinhuangdao,0,5,0,0
2020-01-28,中国,CN,Hebei Province,Handan,4,2,0,0
2020-01-28,中国,CN,Hebei Province,Xingtai,3,12,0,0
2020-01-28,中国,CN,Hebei Province,Baoding,6,0,0,0
2020-01-28,中国,CN,Hebei Province,Zhangjiakou,1,3,0,0
2020-01-28,中国,CN,Hebei Province,Chengde,1,3,0,0
2020-01-28,中国,CN,Hebei Province,Cangzhou,8,5,0,1
2020-01-28,中国,CN,Hebei Province,Langfang,9,0,0,0
2020-01-28,中国,CN,Hebei Province,Hengshui,3,1,0,0
2020-01-28,中国,CN,Shanxi Province,,27,0,0,0
2020-01-28,中国,CN,Shanxi Province,Taiyuan,3,0,0,0
2020-01-28,中国,CN,Shanxi Province,Datong,3,0,0,0
2020-01-28,中国,CN,Shanxi Province,Yangquan,1,0,0,0
2020-01-28,中国,CN,Shanxi Province,Changzhi,1,0,0,0
2020-01-28,中国,CN,Shanxi Province,Shuozhou,2,0,0,0
2020-01-28,中国,CN,Shanxi Province,Jinzhong,9,0,0,0
2020-01-28,中国,CN,Shanxi Province,Yuncheng,4,0,0,0
2020-01-28,中国,CN,Shanxi Province,Linfen,1,0,0,0
2020-01-28,中国,CN,Shanxi Province,Luliang,3,0,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,,16,2,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,Hohhot,2,0,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,Baotou,3,0,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,Chifeng,2,0,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,Tongliao,1,0,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,Erdos,2,1,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,2,0,0,0
2020-01-28,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,1,1,0,0
2020-01-28,中国,CN,Liaoning Province,,34,0,0,0
2020-01-28,中国,CN,Liaoning Province,Shenyang,8,0,0,0
2020-01-28,中国,CN,Liaoning Province,Dalian,5,0,0,0
2020-01-28,中国,CN,Liaoning Province,Benxi,2,0,0,0
2020-01-28,中国,CN,Liaoning Province,Dandong,5,0,0,0
2020-01-28,中国,CN,Liaoning Province,Jinzhou,4,0,0,0
2020-01-28,中国,CN,Liaoning Province,Yingkou,1,0,0,0
2020-01-28,中国,CN,Liaoning Province,Liaoyang,1,0,0,0
2020-01-28,中国,CN,Liaoning Province,Panjin,2,0,0,0
2020-01-28,中国,CN,Liaoning Province,Tieling,2,0,0,0
2020-01-28,中国,CN,Liaoning Province,Sunny,2,0,0,0
2020-01-28,中国,CN,Liaoning Province,Huludao,2,0,0,0
2020-01-28,中国,CN,Jilin Province,,9,0,0,0
2020-01-28,中国,CN,Jilin Province,Changchun,1,0,0,0
2020-01-28,中国,CN,Jilin Province,Jilin,3,0,0,0
2020-01-28,中国,CN,Jilin Province,Siping,1,0,0,0
2020-01-28,中国,CN,Jilin Province,Gongzhuling,1,0,0,0
2020-01-28,中国,CN,Jilin Province,Tonghua,1,0,0,0
2020-01-28,中国,CN,Jilin Province,Matsubara,2,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,,37,87,0,1
2020-01-28,中国,CN,Heilongjiang Province,Harbin,11,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Qiqihar,3,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Jixi,1,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Shuangyashan,1,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Daqing,5,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Jiamusi,5,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Qitaihe,2,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Mudanjiang,1,0,0,0
2020-01-28,中国,CN,Heilongjiang Province,Suihua,8,0,0,1
2020-01-28,中国,CN,Shanghai,,80,167,4,1
2020-01-28,中国,CN,Jiangsu Province,,99,0,1,0
2020-01-28,中国,CN,Jiangsu Province,Nanjing,14,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Wuxi,9,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Xuzhou,8,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Changzhou,8,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Suzhou,20,0,1,0
2020-01-28,中国,CN,Jiangsu Province,Nantong,6,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Lianyungang,3,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Huaian,3,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Yancheng,6,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Yangzhou,8,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Zhenjiang,2,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Taizhou,8,0,0,0
2020-01-28,中国,CN,Jiangsu Province,Suqian,4,0,0,0
2020-01-28,中国,CN,Zhejiang Province,,296,0,3,0
2020-01-28,中国,CN,Zhejiang Province,Hangzhou,51,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Ningbo,20,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Wenzhou,114,0,3,0
2020-01-28,中国,CN,Zhejiang Province,Jiaxing,14,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Huzhou,5,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Shaoxing,19,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Jinhua,13,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Quzhou,8,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Zhoushan,6,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Taizhou,40,0,0,0
2020-01-28,中国,CN,Zhejiang Province,Lishui,6,0,0,0
2020-01-28,中国,CN,Anhui Province,,152,42,0,0
2020-01-28,中国,CN,Anhui Province,Hefei,29,4,0,0
2020-01-28,中国,CN,Anhui Province,Wuhu,11,3,0,0
2020-01-28,中国,CN,Anhui Province,Bengbu,3,1,0,0
2020-01-28,中国,CN,Anhui Province,Huainan,2,1,0,0
2020-01-28,中国,CN,Anhui Province,Ma'anshan,11,4,0,0
2020-01-28,中国,CN,Anhui Province,Huaibei,2,4,0,0
2020-01-28,中国,CN,Anhui Province,Tongling,9,1,0,0
2020-01-28,中国,CN,Anhui Province,Anqing,14,0,0,0
2020-01-28,中国,CN,Anhui Province,Huangshan,7,1,0,0
2020-01-28,中国,CN,Anhui Province,Chuzhou,4,0,0,0
2020-01-28,中国,CN,Anhui Province,Fuyang,23,0,0,0
2020-01-28,中国,CN,Anhui Province,Suzhou,9,0,0,0
2020-01-28,中国,CN,Anhui Province,Lu'an,6,11,0,0
2020-01-28,中国,CN,Anhui Province,Bozhou,15,9,0,0
2020-01-28,中国,CN,Anhui Province,Chizhou,1,1,0,0
2020-01-28,中国,CN,Anhui Province,Xuancheng,2,1,0,0
2020-01-28,中国,CN,Fujian Province,,80,67,0,0
2020-01-28,中国,CN,Fujian Province,Fuzhou,24,28,0,0
2020-01-28,中国,CN,Fujian Province,Xiamen,5,5,0,0
2020-01-28,中国,CN,Fujian Province,Putian,14,3,0,0
2020-01-28,中国,CN,Fujian Province,Sanming,8,5,0,0
2020-01-28,中国,CN,Fujian Province,Quanzhou,13,11,0,0
2020-01-28,中国,CN,Fujian Province,Zhangzhou,6,3,0,0
2020-01-28,中国,CN,Fujian Province,Nanping,3,2,0,0
2020-01-28,中国,CN,Fujian Province,Longyan,1,4,0,0
2020-01-28,中国,CN,Fujian Province,Ningde,6,6,0,0
2020-01-28,中国,CN,Jiangxi,,109,0,3,0
2020-01-28,中国,CN,Jiangxi,Nanchang,25,0,0,0
2020-01-28,中国,CN,Jiangxi,Jingdezhen,2,0,0,0
2020-01-28,中国,CN,Jiangxi,Pingxiang,2,0,1,0
2020-01-28,中国,CN,Jiangxi,Jiujiang,16,0,0,0
2020-01-28,中国,CN,Jiangxi,Xinyu,11,0,1,0
2020-01-28,中国,CN,Jiangxi,Yingtan,1,0,0,0
2020-01-28,中国,CN,Jiangxi,Ganzhou,16,0,0,0
2020-01-28,中国,CN,Jiangxi,Ji'an,4,0,1,0
2020-01-28,中国,CN,Jiangxi,Yichun,14,0,0,0
2020-01-28,中国,CN,Jiangxi,Fuzhou,9,0,0,0
2020-01-28,中国,CN,Jiangxi,Shangrao,9,0,0,0
2020-01-28,中国,CN,Shandong Province,,121,55,0,0
2020-01-28,中国,CN,Shandong Province,Jinan,11,0,0,0
2020-01-28,中国,CN,Shandong Province,Qingdao,15,26,0,0
2020-01-28,中国,CN,Shandong Province,Zibo,4,0,0,0
2020-01-28,中国,CN,Shandong Province,Zaozhuang,8,3,0,0
2020-01-28,中国,CN,Shandong Province,Yantai,10,0,0,0
2020-01-28,中国,CN,Shandong Province,Weifang,5,1,0,0
2020-01-28,中国,CN,Shandong Province,Jining,5,1,0,0
2020-01-28,中国,CN,Shandong Province,Tai'an,3,1,0,0
2020-01-28,中国,CN,Shandong Province,Weihai,11,4,0,0
2020-01-28,中国,CN,Shandong Province,sunshine,7,0,0,0
2020-01-28,中国,CN,Shandong Province,Linyi,15,2,0,0
2020-01-28,中国,CN,Shandong Province,Texas,11,4,0,0
2020-01-28,中国,CN,Shandong Province,Liaocheng,3,3,0,0
2020-01-28,中国,CN,Shandong Province,Binzhou,6,5,0,0
2020-01-28,中国,CN,Shandong Province,Heze,7,5,0,0
2020-01-28,中国,CN,Henan Province,,206,78,1,2
2020-01-28,中国,CN,Henan Province,Zhengzhou,40,0,0,0
2020-01-28,中国,CN,Henan Province,Kaifeng,3,0,0,0
2020-01-28,中国,CN,Henan Province,Luoyang,2,0,0,0
2020-01-28,中国,CN,Henan Province,Pingdingshan,5,0,0,0
2020-01-28,中国,CN,Henan Province,Anyang,14,0,0,0
2020-01-28,中国,CN,Henan Province,Hebi,5,0,0,0
2020-01-28,中国,CN,Henan Province,Xinxiang,7,0,0,0
2020-01-28,中国,CN,Henan Province,Jiaozuo,2,0,0,0
2020-01-28,中国,CN,Henan Province,Puyang,1,0,0,0
2020-01-28,中国,CN,Henan Province,Xuchang,2,0,0,0
2020-01-28,中国,CN,Henan Province,Luohe,9,0,0,0
2020-01-28,中国,CN,Henan Province,Sanmenxia,4,0,0,0
2020-01-28,中国,CN,Henan Province,Nanyang,31,0,0,1
2020-01-28,中国,CN,Henan Province,Shangqiu,14,0,0,0
2020-01-28,中国,CN,Henan Province,Xinyang,32,0,0,0
2020-01-28,中国,CN,Henan Province,Zhoukou,19,0,0,0
2020-01-28,中国,CN,Henan Province,Zhumadian,16,0,0,0
2020-01-28,中国,CN,Hubei Province,,3554,0,80,125
2020-01-28,中国,CN,Hubei Province,Wuhan,1905,0,0,104
2020-01-28,中国,CN,Hubei Province,Yellowstone,86,0,0,1
2020-01-28,中国,CN,Hubei Province,Shiyan,88,0,0,0
2020-01-28,中国,CN,Hubei Province,Yichang,63,0,0,1
2020-01-28,中国,CN,Hubei Province,Xiangyang,131,0,0,0
2020-01-28,中国,CN,Hubei Province,Ezhou,84,0,0,1
2020-01-28,中国,CN,Hubei Province,Jingmen,142,0,0,4
2020-01-28,中国,CN,Hubei Province,Xiaogan,274,0,0,3
2020-01-28,中国,CN,Hubei Province,Jingzhou,101,0,0,2
2020-01-28,中国,CN,Hubei Province,Huanggang,324,0,0,5
2020-01-28,中国,CN,Hubei Province,Xianning,112,0,0,0
2020-01-28,中国,CN,Hubei Province,Suizhou,116,0,0,0
2020-01-28,中国,CN,Hubei Province,Xiantao,32,0,0,0
2020-01-28,中国,CN,Hubei Province,Qianjiang,8,0,0,1
2020-01-28,中国,CN,Hubei Province,Tianmen,34,0,0,3
2020-01-28,中国,CN,Hunan Province,,221,0,0,0
2020-01-28,中国,CN,Hunan Province,Changsha,46,0,0,0
2020-01-28,中国,CN,Hunan Province,Zhuzhou,13,0,0,0
2020-01-28,中国,CN,Hunan Province,Xiangtan,8,0,0,0
2020-01-28,中国,CN,Hunan Province,Hengyang,17,0,0,0
2020-01-28,中国,CN,Hunan Province,Shaoyang,19,0,0,0
2020-01-28,中国,CN,Hunan Province,Yueyang,26,0,0,0
2020-01-28,中国,CN,Hunan Province,Changde,26,0,0,0
2020-01-28,中国,CN,Hunan Province,Yiyang,14,0,0,0
2020-01-28,中国,CN,Hunan Province,Chenzhou,7,0,0,0
2020-01-28,中国,CN,Hunan Province,Yongzhou,11,0,0,0
2020-01-28,中国,CN,Hunan Province,Huaihua,18,0,0,0
2020-01-28,中国,CN,Hunan Province,Loudi,13,0,0,0
2020-01-28,中国,CN,Guangdong Province,,241,0,5,0
2020-01-28,中国,CN,Guangdong Province,Canton,63,0,0,0
2020-01-28,中国,CN,Guangdong Province,Shaoguan,4,0,0,0
2020-01-28,中国,CN,Guangdong Province,Shenzhen,63,0,2,0
2020-01-28,中国,CN,Guangdong Province,Zhuhai,14,0,0,0
2020-01-28,中国,CN,Guangdong Province,Shantou,6,0,0,0
2020-01-28,中国,CN,Guangdong Province,Foshan,18,0,0,0
2020-01-28,中国,CN,Guangdong Province,Zhanjiang,7,0,0,0
2020-01-28,中国,CN,Guangdong Province,Maoming,2,0,0,0
2020-01-28,中国,CN,Guangdong Province,Zhaoqing,5,0,0,0
2020-01-28,中国,CN,Guangdong Province,Huizhou,12,0,0,0
2020-01-28,中国,CN,Guangdong Province,Meizhou,4,0,0,0
2020-01-28,中国,CN,Guangdong Province,Shanwei,1,0,0,0
2020-01-28,中国,CN,Guangdong Province,Heyuan,1,0,0,0
2020-01-28,中国,CN,Guangdong Province,Yangjiang,10,0,0,0
2020-01-28,中国,CN,Guangdong Province,Qingyuan,6,0,0,0
2020-01-28,中国,CN,Guangdong Province,Dongguan,7,0,0,0
2020-01-28,中国,CN,Guangdong Province,Zhongshan,12,0,0,0
2020-01-28,中国,CN,Guangdong Province,Jieyang,6,0,0,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,,58,0,2,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,7,0,0,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,6,0,0,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,16,0,0,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,4,0,1,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,13,0,0,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,5,0,1,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,2,0,0,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Baise,2,0,0,0
2020-01-28,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,3,0,0,0
2020-01-28,中国,CN,Hainan,,43,0,0,1
2020-01-28,中国,CN,Hainan,Seaport,9,0,0,0
2020-01-28,中国,CN,Hainan,Sanya,14,0,0,0
2020-01-28,中国,CN,Hainan,Danzhou,5,0,0,0
2020-01-28,中国,CN,Hainan,Qionghai,1,0,0,0
2020-01-28,中国,CN,Hainan,Wanning,8,0,0,0
2020-01-28,中国,CN,Hainan,East,1,0,0,0
2020-01-28,中国,CN,Chongqing,,147,0,0,0
2020-01-28,中国,CN,Sichuan Province,,108,0,0,0
2020-01-28,中国,CN,Sichuan Province,Chengdu,46,0,0,0
2020-01-28,中国,CN,Sichuan Province,Zigong,7,0,0,0
2020-01-28,中国,CN,Sichuan Province,Luzhou,5,0,0,0
2020-01-28,中国,CN,Sichuan Province,Deyang,2,0,0,0
2020-01-28,中国,CN,Sichuan Province,Mianyang,8,0,0,0
2020-01-28,中国,CN,Sichuan Province,Guangyuan,1,0,0,0
2020-01-28,中国,CN,Sichuan Province,Suining,3,0,0,0
2020-01-28,中国,CN,Sichuan Province,Neijiang,4,0,0,0
2020-01-28,中国,CN,Sichuan Province,Leshan,2,0,0,0
2020-01-28,中国,CN,Sichuan Province,Nanchong,5,0,0,0
2020-01-28,中国,CN,Sichuan Province,Yibin,2,0,0,0
2020-01-28,中国,CN,Sichuan Province,Guang'an,7,0,0,0
2020-01-28,中国,CN,Sichuan Province,Florida,4,0,0,0
2020-01-28,中国,CN,Sichuan Province,Ya'an,2,0,0,0
2020-01-28,中国,CN,Sichuan Province,Bazhong,2,0,0,0
2020-01-28,中国,CN,Sichuan Province,Ziyang,2,0,0,0
2020-01-28,中国,CN,Guizhou Province,,9,3,1,0
2020-01-28,中国,CN,Guizhou Province,Guiyang,1,0,1,0
2020-01-28,中国,CN,Guizhou Province,Liupanshui,1,0,0,0
2020-01-28,中国,CN,Guizhou Province,Zunyi,0,1,0,0
2020-01-28,中国,CN,Guizhou Province,Bijie,0,1,0,0
2020-01-28,中国,CN,Guizhou Province,Tongren,2,0,0,0
2020-01-28,中国,CN,Yunnan Province,,51,163,0,0
2020-01-28,中国,CN,Yunnan Province,Kunming,15,0,0,0
2020-01-28,中国,CN,Yunnan Province,Qujing,5,0,0,0
2020-01-28,中国,CN,Yunnan Province,Yuxi,5,0,0,0
2020-01-28,中国,CN,Yunnan Province,Baoshan,4,0,0,0
2020-01-28,中国,CN,Yunnan Province,Zhaotong,2,0,0,0
2020-01-28,中国,CN,Yunnan Province,Lijiang,6,0,0,0
2020-01-28,中国,CN,Yunnan Province,Pu'er,1,0,0,0
2020-01-28,中国,CN,Tibet Autonomous Region,,0,1,0,0
2020-01-28,中国,CN,Tibet Autonomous Region,Lhasa,0,1,0,0
2020-01-28,中国,CN,Shaanxi Province,,56,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Xi'an,18,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Tongchuan,5,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Baoji,4,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Xianyang,5,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Weinan,3,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Yan'an,3,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Hanzhong,6,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Good health,10,0,0,0
2020-01-28,中国,CN,Shaanxi Province,Shangluo,2,0,0,0
2020-01-28,中国,CN,Gansu province,,24,0,0,0
2020-01-28,中国,CN,Gansu province,Lanzhou,14,0,0,0
2020-01-28,中国,CN,Gansu province,Jinchang,1,0,0,0
2020-01-28,中国,CN,Gansu province,silver,1,0,0,0
2020-01-28,中国,CN,Gansu province,Tianshui,1,0,0,0
2020-01-28,中国,CN,Gansu province,Zhangye,2,0,0,0
2020-01-28,中国,CN,Gansu province,Pingliang,1,0,0,0
2020-01-28,中国,CN,Gansu province,Dingxi,1,0,0,0
2020-01-28,中国,CN,Gansu province,Longnan,1,0,0,0
2020-01-28,中国,CN,Qinghai Province,,6,0,0,0
2020-01-28,中国,CN,Qinghai Province,Xining,6,0,0,0
2020-01-28,中国,CN,Ningxia Hui Autonomous Region,,12,2,0,0
2020-01-28,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,7,0,0,0
2020-01-28,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,3,1,0,0
2020-01-28,中国,CN,Ningxia Hui Autonomous Region,Guyuan,1,0,0,0
2020-01-28,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,1,1,0,0
2020-01-28,中国,CN,Xinjiang Uygur Autonomous Region,,13,0,0,0
2020-01-28,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi eighth division,1,0,0,0
2020-01-28,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,6,0,0,0
2020-01-28,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,0,0
2020-01-28,中国,CN,Taiwan,,8,0,0,0
2020-01-28,中国,CN,Hongkong,,8,0,0,0
2020-01-28,中国,CN,Macao,,7,0,0,0
2020-01-28,德国,DE,,,1,0,0,0
2020-01-28,法国,FR,,,3,0,0,0
2020-01-28,日本,JP,,,7,0,1,0
2020-01-28,韩国,KR,,,4,0,0,0
2020-01-28,斯里兰卡,LK,,,1,0,0,0
2020-01-28,马来西亚,MY,,,4,0,0,0
2020-01-28,尼泊尔,NP,,,1,0,0,0
2020-01-28,新加坡,SG,,,7,0,0,0
2020-01-28,泰国,TH,,,14,0,2,0
2020-01-28,美国,US,,,5,0,0,0
2020-01-28,越南,VN,,,2,0,0,0
2020-01-29,阿联酋,AE,,,4,0,0,0
2020-01-29,澳大利亚,AU,,,7,0,0,0
2020-01-29,加拿大,CA,,,2,0,0,0
2020-01-29,中国,CN,,,7711,12167,124,170
2020-01-29,中国,CN,Beijing,,114,0,4,1
2020-01-29,中国,CN,Tianjin,,27,0,0,0
2020-01-29,中国,CN,Hebei Province,,65,68,0,1
2020-01-29,中国,CN,Hebei Province,Shijiazhuang,11,13,0,0
2020-01-29,中国,CN,Hebei Province,Tangshan,3,4,0,0
2020-01-29,中国,CN,Hebei Province,Qinhuangdao,0,7,0,0
2020-01-29,中国,CN,Hebei Province,Handan,6,2,0,0
2020-01-29,中国,CN,Hebei Province,Xingtai,5,7,0,0
2020-01-29,中国,CN,Hebei Province,Baoding,7,0,0,0
2020-01-29,中国,CN,Hebei Province,Zhangjiakou,6,3,0,0
2020-01-29,中国,CN,Hebei Province,Chengde,2,0,0,0
2020-01-29,中国,CN,Hebei Province,Cangzhou,12,0,0,1
2020-01-29,中国,CN,Hebei Province,Langfang,9,1,0,0
2020-01-29,中国,CN,Hebei Province,Hengshui,4,0,0,0
2020-01-29,中国,CN,Shanxi Province,,35,0,1,0
2020-01-29,中国,CN,Shanxi Province,Taiyuan,3,0,1,0
2020-01-29,中国,CN,Shanxi Province,Datong,4,0,0,0
2020-01-29,中国,CN,Shanxi Province,Yangquan,1,0,0,0
2020-01-29,中国,CN,Shanxi Province,Changzhi,3,0,0,0
2020-01-29,中国,CN,Shanxi Province,Shuozhou,3,0,0,0
2020-01-29,中国,CN,Shanxi Province,Jinzhong,9,0,0,0
2020-01-29,中国,CN,Shanxi Province,Yuncheng,7,0,0,0
2020-01-29,中国,CN,Shanxi Province,Linfen,1,0,0,0
2020-01-29,中国,CN,Shanxi Province,Luliang,4,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,,18,1,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Hohhot,2,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Baotou,3,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Chifeng,2,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Tongliao,1,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Erdos,3,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,2,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,2,0,0,0
2020-01-29,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,0,1,0,0
2020-01-29,中国,CN,Liaoning Province,,41,0,1,0
2020-01-29,中国,CN,Liaoning Province,Shenyang,9,0,0,0
2020-01-29,中国,CN,Liaoning Province,Dalian,5,0,1,0
2020-01-29,中国,CN,Liaoning Province,Benxi,3,0,0,0
2020-01-29,中国,CN,Liaoning Province,Dandong,5,0,0,0
2020-01-29,中国,CN,Liaoning Province,Jinzhou,4,0,0,0
2020-01-29,中国,CN,Liaoning Province,Yingkou,1,0,0,0
2020-01-29,中国,CN,Liaoning Province,Liaoyang,1,0,0,0
2020-01-29,中国,CN,Liaoning Province,Panjin,3,0,0,0
2020-01-29,中国,CN,Liaoning Province,Tieling,2,0,0,0
2020-01-29,中国,CN,Liaoning Province,Sunny,4,0,0,0
2020-01-29,中国,CN,Liaoning Province,Huludao,4,0,0,0
2020-01-29,中国,CN,Jilin Province,,14,10,0,0
2020-01-29,中国,CN,Jilin Province,Changchun,4,0,0,0
2020-01-29,中国,CN,Jilin Province,Jilin,3,0,0,0
2020-01-29,中国,CN,Jilin Province,Siping,1,0,0,0
2020-01-29,中国,CN,Jilin Province,Gongzhuling,1,0,0,0
2020-01-29,中国,CN,Jilin Province,Tonghua,1,0,0,0
2020-01-29,中国,CN,Jilin Province,Matsubara,2,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,,43,105,0,1
2020-01-29,中国,CN,Heilongjiang Province,Harbin,13,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Qiqihar,3,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Jixi,1,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Hegang,1,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Shuangyashan,1,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Daqing,5,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Jiamusi,5,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Qitaihe,2,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Mudanjiang,1,0,0,0
2020-01-29,中国,CN,Heilongjiang Province,Suihua,10,0,0,1
2020-01-29,中国,CN,Shanghai,,101,180,5,1
2020-01-29,中国,CN,Jiangsu Province,,129,0,1,0
2020-01-29,中国,CN,Jiangsu Province,Nanjing,19,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Wuxi,10,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Xuzhou,15,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Changzhou,10,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Suzhou,24,0,1,0
2020-01-29,中国,CN,Jiangsu Province,Nantong,9,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Lianyungang,6,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Huaian,7,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Yancheng,6,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Yangzhou,8,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Zhenjiang,2,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Taizhou,9,0,0,0
2020-01-29,中国,CN,Jiangsu Province,Suqian,4,0,0,0
2020-01-29,中国,CN,Zhejiang Province,,428,0,4,0
2020-01-29,中国,CN,Zhejiang Province,Hangzhou,69,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Ningbo,41,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Wenzhou,172,0,3,0
2020-01-29,中国,CN,Zhejiang Province,Jiaxing,16,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Huzhou,5,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Shaoxing,19,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Jinhua,20,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Quzhou,10,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Zhoushan,6,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Taizhou,64,0,0,0
2020-01-29,中国,CN,Zhejiang Province,Lishui,6,0,1,0
2020-01-29,中国,CN,Anhui Province,,200,45,2,0
2020-01-29,中国,CN,Anhui Province,Hefei,39,12,1,0
2020-01-29,中国,CN,Anhui Province,Wuhu,14,0,0,0
2020-01-29,中国,CN,Anhui Province,Bengbu,8,6,0,0
2020-01-29,中国,CN,Anhui Province,Huainan,6,0,0,0
2020-01-29,中国,CN,Anhui Province,Ma'anshan,14,3,0,0
2020-01-29,中国,CN,Anhui Province,Huaibei,2,2,0,0
